"FİRMA ADI","TELEFON","FAKS","WEBSİTE","E-POSTA","ADRES","LOGO"
"DADE TEKNOLOJİ TASARIM MÜHENDİSLİK ARGE A.Ş.","0 (312) 446 92 95","www.dade.com.tr","info@dade.com.tr","Mahatma Gandhi Cad. 79/2 Gop Ankara 06700","https://sahaistanbul.org.tr/imgs/300x200x2/DADE_TEKNOLOJY_TASARIM_MUHENDYSLYK_ARGE_A.Y..jpg"
"DAİ OTOMOTİV BİLİŞİM TEKNOLOJİLERİ VE YENİLENEBİLİR ENERJİ SİSTEMLERİ LTD.ŞTİ.","0 (216) 661 62 20","www.dai.com.tr","info@dai.com.tr","Yedpa Tic. Merkezi B Cad No:49-50 Ataşehir İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/WhatsApp_Image_2021-06-08_at_00.12.32.jpeg"
"DAİMİA BİLİŞİM VE MÜHENDİSLİK LTD.ŞTİ.","0 (212) 803 03 18","www.daimia.com","info@daimia.com","BAHÇEŞEHİR 2. KISIM MAH. BAHÇEKENT TİCARET MERKEZİ 2 BLOK KAT:3 NO:41 BAŞAKŞEHİR/İSTANBUL","https://sahaistanbul.org.tr/imgs/300x200x2/DAYMYA_BYLYYYM_VE_MUHENDYSLYK_LTD.YTY._1.jpg"
"DALGAKIRAN MAK.TİC.AŞ","0 (216) 311 71 81","www.dalgakiran.com","info@dalgakiran.com","Eyüp Sultan Mahallesi Yanyol Üzeri Müminler Cad. No: 70/A SANCAKTEPE İSTANBUL","https://sahaistanbul.org.tr/imgs/300x200x2/DALGAKIRAN_MAK.TYC.AY.jpg"
"DALGIÇ KALIP METAL VE PLASTİK SANAYİ TİCARET A.Ş.","0 (216) 504 15 20","www.dalgickalip.com.tr","eyup.bulut@dalgickalip.com.tr","AYDINLI KOSB.MAH.KİMYA SAN. ORG.SAN.BÖLG. ORGANİK CAD. NO:37 TUZLA-İSTANBUL","https://sahaistanbul.org.tr/imgs/300x200x2/DALGIC_KALIP_METAL_VE_PLASTYK_SANAYY_TYCARET_A.Y..jpg"
"Dasal Havacılık Teknolojileri A.Ş.","0 (216) 504 00 53","www.dasal.com.tr","info@dasal.com","","https://sahaistanbul.org.tr/imgs/300x200x2/Dasal.jpg"
"Değişim Kalıp Plastik Profil ve Makina Sanayi LTD ŞTİ.","0 (212) 876 93 00","www.degisimkalip.com.tr","zuhalalanlar@degisimkalip.com.tr","bosb mermerciler sanayi sitesi 7.cadde no8/2 beylikdüzü istanbul","https://sahaistanbul.org.tr/imgs/300x200x2/DEYYYYM.jpg"
"DELTA DENİZCİLİK MÜH. VE BİLG. SAN. VE TİC. A.Ş","0 (216) 428 02 41","www.deltamarine.com.tr","contact@deltamarine.com.tr","Sanayi Mah. Teknopark Bulvarı Teknopark İstanbul 1/3 A blok İç Kapı 305 306 307","https://sahaistanbul.org.tr/imgs/300x200x2/DELTA_DENYZCYLYK_MUH._VE_BYLG._SAN._VE_TYC._A.Y.jpg"
"DELTAV UZAY TEKNOLOJİLERİ A.Ş.","","www.deltav.com.tr","deltav@deltav.com.tr","SANAYİ MAH.TEKNOPARK BULVARI NO:1/2 C","https://sahaistanbul.org.tr/imgs/300x200x2/DELTAV_UZAY_TEKNOLOJYLERY_A.Y..jpg"
"DEMMERG KİMYA SANAYİ VE TİCARET ANONİM ŞİRKETİ","0 (216) 504 64 15","www.demmerg.com","info@demmerg.com","DERİ OSB MAH SIRÇA CADDESİ NO:6-A TUZLA İSTANBUL","https://sahaistanbul.org.tr/imgs/300x200x2/DEMMERG_KYMYA_SANAYY_VE_TYCARET_ANONYM_YYRKETY.jpg"
"DEMSA ISIL IŞLEM SAN. TIC. VE LTD. ŞTI.","0 (216) 378 11 93","www.demsaisilislem.com.tr","demsa@demsaisilislem.com.tr","Sanayi Mahallesi Hızır Reis Caddesi No:18 Kurtköy - Pendik / İSTANBUL","https://sahaistanbul.org.tr/imgs/300x200x2/DEMSA_ISIL_IYLEM_SAN._TIC._VE_LTD._YTI..jpg"
"DENER MAKİNA SAN. VE TİC. LTD. ŞTİ.","0 (352) 321 13 50","www.dener.com","muhasebe@dener.com","Semerkant Mah. Bölükler Kümeevler No:538 İncesu / Kayseri","https://sahaistanbul.org.tr/imgs/300x200x2/DENER_MAKYNA_SAN._VE_TYC._LTD._YTY..jpg"
"DENGE HAVALİMANI EKİPMANLARI SAN. VE TİC. A.Ş.","0 (212) 549 88 66","www.denge.aero","denge@denge.aero","Ziya Gökalp Mahallesi, Metal İş Sanayi Sitesi Yolu No:10, 34490 İkitelli Osb/Başakşehir/İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/DENGE_HAVALYMANI_EKYPMANLARI_SAN._VE_TYC._A.Y..jpg"
"DENKA METAL San.ve Tic.A.Ş.","0 (352) 503 12 38","www.denkametal.com.tr","densav@denkametal.com.tr","Mimar Sinan OSB.13.CD.NO:32-Z Melikgazi KAYSERİ","https://sahaistanbul.org.tr/imgs/300x200x2/DENKA_METAL_San.ve_Tic.A.Y..jpg"
"DESİ ALARM VE GÜVENLİK SİSTEMLERİ SAN. VE TİC. A.Ş.","0 (212) 501 72 72","www.desi.com.tr","desi@desi.com.tr","Orta Mah. Topkapı Maltepe Cad. Anadolu Sok. No. 1 /5 Bayrampaşa / İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/DESY_ALARM_VE_GUVENLYK_SYSTEMLERY_SAN._VE_TYC._A.Y..jpg"
"DESIRD TASARIM AR-GE","0 (242) 226 26 01","www.desird.com","info@desird.com","Mehmetçik Mah. Aspendos Bulvarı No:99/A Muratpaşa / ANTALYA","https://sahaistanbul.org.tr/imgs/300x200x2/DESIRD_TASARIM_AR-GE.jpg"
"DETS DİNAMİK MÜHENDİSLİK TEKNOLOJİ SİSTEMLERİ SAN. TİC. LTD. ŞTİ.","0 (312) 473 16 73","www.dets.com.tr","bilgi@dets.com.tr","ODTÜ Teknokent Ostim Merkezi Ostim Mahallesi 1308 Cadde No:6 Zemin kat No: 6 06374 - Yenimahalle/ ANKARA","https://sahaistanbul.org.tr/imgs/300x200x2/DETS_DYNAMYK_MUHENDYSLYK_TEKNOLOJY_SYSTEMLERY_SAN._TYC._LTD._YTY..jpg"
"DİGİTAL GÜÇ İŞLEM TEST SİST. ELK. MED. SAN. TİC. LTD. ŞTİ.","0 (312) 397 22 10","www.digitest.com.tr","digitest@digitest.com.tr","Batı Bulvarı ATB İş Merkezi No:1/ 261 Yenimahalle - Ankara","https://sahaistanbul.org.tr/imgs/300x200x2/DYGYTAL_GUC_YYLEM_TEST_SYST._ELK._MED._SAN._TYC._LTD._YTY..jpg"
"DIP BİLGİSAYAR YAZILIM TİCARET LİMİTED ŞİRKET","0 (216) 469 23 42","www.dip.com.tr","info@dip.com.tr","İSTANBUL","https://sahaistanbul.org.tr/imgs/300x200x2/DIP_BYLGYSAYAR_YAZILIM_TYCARET_LYMYTED_YYRKETY.jpg"
"Diriliş Otomotiv Tekstil İnş. Gıda Tur. Taah. San. ve Tic. Ltd. Şti","0 (312) 395 41 33","www.adok.com.tr","info@adok.com.tr","İvedik OSB Mahallesi 1475 cadde NO:1 Yenimahalle Ankara","https://sahaistanbul.org.tr/imgs/300x200x2/web.jpg"
"DİRİNLER MAK SAN VE TİC A.Ş.","0 (232) 376 72 00","www.dirinler.com.tr","info@dirinler.com.tr","10036 Sok No 7 AOSB Çiğli/İZMİR","https://sahaistanbul.org.tr/imgs/300x200x2/DYRYNLER_MAK_SAN_VE_TYC_A.Y..jpg"
"DİZAYN LAZER METAL TASARIM SAN.TİC.LTD.ŞTİ.","0 (212) 671 69 92","www.dizaynlazer.com","","İ.O.S.B. MAH. ESKİ TURGUT ÖZAL CAD. NO:3/5-7BAŞAKŞEHİR/İSTANBUL","https://sahaistanbul.org.tr/imgs/300x200x2/DYZAYN_LAZER_METAL_TASARIM_SAN.TYC.LTD.YTY..jpg"
"DÖKTAŞ Dökümcülük Ticaret ve Sanayi A.Ş","0 (224) 573 42 63","www.doktas.com","doktas@doktas.com","Fatih Mah. Gölyolu No:26 Orhangazi/BURSA","https://sahaistanbul.org.tr/imgs/300x200x2/DOKTAY_Dokumculuk_Ticaret_ve_Sanayi_A.Y.jpg"
"Doruk Otomasyon ve Yazılım San. Tic. A.Ş.","0 (216) 504 02 54","www.dorukotomasyon.com","info@dorukotomasyon.com","Teknopark Cd. No:1 Teknopark İstanbul: Blok 10/C Kat8 Pendik İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/doruk.jpg"
"DORUTEK TEKNOLOJİ BİLGİSAYAR YAZILIK DANIŞMANLIK VE DIŞ TİC. LTD.ŞTİ.","0 (262) 751 22 73","www.dorutek.com.tr","info@dorutek.com.tr","Gebze Plastikçiler OSB.Atatürk Bulvarı No:21 Gebze/KOCAELİ","https://sahaistanbul.org.tr/imgs/300x200x2/DORUTEK_TEKNOLOJY_BYLGYSAYAR_YAZILIK_DANIYMANLIK_VE_DIY_TYC._LTD.YTY..jpg"
"DOWAKSA İLERİ KOMPOZİT MALZEMELER SAN. LTD. ŞTİ.","0 (212) 251 45 00","www.dowaksa.com","infrastructure@dowaksa.com","Miralay Şefik Bey Sok. AKHAN No 15 Gümüşsuyu/İSTANBUL","https://sahaistanbul.org.tr/imgs/300x200x2/DOWAKSA_YLERY_KOMPOZYT_MALZEMELER_SAN._LTD._YTY..jpg"
"DUDUOĞLU ÇELİK DÖKÜM SANAYİ TİCARET A.Ş.","0 (364) 254 90 01","www.duduoglu.com.tr","duduoglu@duduoglu.com.tr","ORGANİZE SANAYİ 11. CAD. NO: 9/11-1 MERKEZ/ÇORUM","https://sahaistanbul.org.tr/imgs/300x200x2/Duduoglu.jpg"
"DÜNYA KALIP MAK. VE OTO LTD. ŞTİ.","0 (262) 658 94 04","www.dunyakalip.com","info@dunyakalip.com","Marmara Geridönüşümcüler San. Sit. Çiğdem Sokak No:11 Çayırova/Kocaeli","https://sahaistanbul.org.tr/imgs/300x200x2/DUNYA_KALIP_MAK._VE_OTO_LTD._YTY..jpg"
"DURAN MEKATRONİK SAN. VE TİC. A.Ş.","0 (212) 886 30 31","www.duranmekatronik.com","info@duranmekatronik.com","AKÇABURGAZ MAH. 3126. SK. NO:10/3 ESENYURT/İSTANBUL","https://sahaistanbul.org.tr/imgs/300x200x2/DURAN_MEKATRONYK_SAN._VE_TYC._A.Y..jpg"
"DURATEK KORUYUCU MALZEMELER SAN. TİC. A.Ş.","0 (262) 751 20 60"," www.duratek.com.tr","zkaragoz@duratek.com.tr","G.O.S.B. 700. Sokak, No:720, Gebze/Kocaeli","https://sahaistanbul.org.tr/imgs/300x200x2/DURATEK_KORUYUCU_MALZEMELER_SAN._TYC._A.Y..png"
"DURMAZLAR MAK. SAN. TİC. A.Ş.","0 (224) 242 75 80","www.durmazlar.com.tr","info@durmazlar.com.tr","O.S.B 75. Yıl Bulvarı Nilüfer - Bursa","https://sahaistanbul.org.tr/imgs/300x200x2/DURMAZLAR_MAK._SAN._TYC._A.Y..png"
"DYO BOYA FABRIKALARI SAN. TİC. A.Ş.","0 (232) 328 08 80","www.dyo.com.tr","info@dyo.com.tr","AOSB 10003 Sokak No:2/8 Çiğli-İzmir","https://sahaistanbul.org.tr/imgs/300x200x2/DYO_BOYA_FABRIKALARI_SAN._TYC._A.Y..jpg"
"EAE Elektrik A.Ş.","0 (212) 866 20 00","www.eaegroup.com","info@eaegroup.com","Akçaburgaz Mah. 3114. Sokak. No:10 - 34522 Esenyurt/İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/EAE_Elektrik_A.Y..jpg"
"EFA KAUÇUK VE PLASTİK SANAYİ TİCARET A.Ş.","0 (262) 751 22 73","www.efakaucuk.com","efa@efakaucuk.com","Gebze Plastikçiler OSB.Atatürk Bulvarı No:21 Gebze/KOCAELİ","https://sahaistanbul.org.tr/imgs/300x200x2/EFA_KAUCUK_VE_PLASTYK_SANAYY_TYCARET_A.Y..jpg"
"EHSİM ELEKTRONİK HARP SİSTEMLERİ MÜHENDİSLİK TİC. A.Ş.","0 (312) 210 18 20","www.ehsim.com.tr","ehsim@ehsim.com.tr","Üniversiteler Mah. 1596. Cad. Hacettepe Teknokent Sitesi No:6A/21 Çankaya-ANKARA","https://sahaistanbul.org.tr/imgs/300x200x2/EHSYM_ELEKTRONYK_HARP_SYSTEMLERY_MUHENDYSLYK_TYC._A.Y..jpg"
"EKİN TEKNOLOJİ SAN. VE TİC. A.Ş.","0 (212) 425 26 24","www.ekin.com","marketing@ekin.com","Maden Mahallesi, Gediz Sokak, No:7 Sarıyer - İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/EKYN_TEKNOLOJY_SAN._VE_TYC._A.Y..png"
"EKİNLER END. SAN. VE TİC. A.Ş.","0 (212) 485 09 53","www.ekinler.com","info@ekinler.com","Eskibüyükdere Cad.No:37 K:9 Maslak-Sarıyer-İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/EKYNLER_END._SAN._VE_TYC._A.Y..png"
"Ekspar Otomotiv Bilişim Hizmetleri Aş","0 (212) 485 25 73","www.ekspar.com.tr","ilhan.bilgili@ekspar.com.tr","İkitelli O.sb Atatürk Bulv.Mahmut Torun Plaza No:54/7 Kat :6 Başakşehir/istanbu","https://sahaistanbul.org.tr/imgs/300x200x2/Ekspar_Otomotiv_BiliYim_Hizmetleri_AY.jpg"
"ELECTRA MİKROELEKTRONİK ARGE LTD. ŞTİ.","0 (216) 912 01 67","www.electraic.com","info@electraic.com","Teknopark İstanbul. Sanayi Mah. Teknopark Bulvarı No:1/9A 203 34906 Pendik/İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/ELECTRA_MYKROELEKTRONYK_ARGE_LTD._YTY..jpg"
"ELEKTROLAND SAVUNMA SANAYİ A.Ş","0 (312) 460 16 22","www.elektrolanddefence.com","info@elektrolanddefence.com","Yıldırım Akbulut Caddesi No:18, Gölbaşı/ANKARA, TÜRKİYE","https://sahaistanbul.org.tr/imgs/300x200x2/ELEKTROLAND_SAVUNMA_SANAYY_A.Y.jpg"
"ELKON ELEKTRİK SAN. TİC. A.Ş.","0 (216) 395 66 95","www.elkon-tr.com","info@elkon-tr.com","Rauf Orbay Cad.Baran İş Merkz.No:39 Tuzla-İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/ELKON_ELEKTRYK_SAN._TYC._A.Y..png"
"EMF ELEKTROMANYETİK FREN VE KAV. SİS. LTD. ŞTİ.","","","","","https://sahaistanbul.org.tr/imgs/300x200x2/EMF_ELEKTROMANYETYK_FREN_VE_KAV._SYS._LTD._YTY..jpg"
"EMF MOTOR SAN. VE TİC. A.Ş.","0 (216) 595 19 00","www.emfmotor.com","info@emfmotor.com","Ramazanoğlu Mah. Sanayi Cad.No:9/1 Pendik Kurtköy","https://sahaistanbul.org.tr/imgs/300x200x2/EMF_MOTOR_SAN._VE_TYC._A.Y..png"
"Emre Makina Sanayi ve Ticaret Aş","0 (322) 428 06 87","www.emremakinasan.com.tr","info@emremakinasan.com.tr","Yeşiloba Mah. 46065 Sok. Adana Orta Ölçekli Sanayi Sitesi No:2/E Seyhan/ADANA","https://sahaistanbul.org.tr/imgs/300x200x2/Emre_Makina_Sanayi_ve_Ticaret_AY.jpg"
"EMS ELEKTRONİK VE MEDİKAL SİSTEMLER SAN.TİC.A.Ş.","0 (216) 661 68 60","www.emselektronik.com","sokur@emselektronik.com.tr","Dudullu OSB 6832 Parsel 2.Cad. No:7 Kat:1 Ümraniye/İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/EMS_ELEKTRONYK_VE_MEDYKAL_SYSTEMLER_SAN.TYC.A.Y..jpg"
"EMSA ELEKTROMOTOR ALTERNATÖR SAN. VE TİC. A.Ş.","0 (216) 420 00 03","www.emsa.gen.tr","info@emsa.gen.tr","Meclis Mahallesi Teraziler Cad. No:37 Sancaktepe - İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/EMSA_ELEKTROMOTOR_ALTERNATOR_SAN._VE_TYC._A.Y..jpg"
"ENCOTHERM Endüstriyel Fırın Sistemleri Sanayi Ticaret Ltd Şti.","0 (216) 313 43 25","www.encotherm.com","info@encotherm.com","Dudullu OSB Mah. DES Sanayi Sitesi B-15 Blok 108.Sk. No:14-16 Ümraniye İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/encotherm.jpg"
"ENDERUS TEKNOLOJİ SAN. VE TİC.A.Ş.","0 (312) 220 33 01","www.enderus.com","bilgi@enderus.com","OSTİM MAH. 1213. CAD. NO:17 YENİMAHALLE/ANKARA","https://sahaistanbul.org.tr/imgs/300x200x2/ENDERUS_TEKNOLOJY_SAN._VE_TYC.A.Y..jpg"
"ENES OTOMAT MAKİNE SAN. TİC. LTD. ŞTİ.","0 (216) 383 88 67"," www.enesotomat.com.tr","info@enesotomat.com.tr","Bağdat Cad. Hızır Reis Sok. Tamçelik San. Sit. No:6/36 Cevizli Maltepe İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/ENES_OTOMAT_MAKYNE_SAN._TYC._LTD._YTY..jpg"
"Enetki Bilgi Teknolojileri","0 (312) 443 02 00","www.enetki.com","info@enetki.com","Mustafa Kemal Mh. Dumlupınar Blv. ODTÜ Teknokent No:280/G 1112 Çankaya Ankara","https://sahaistanbul.org.tr/imgs/300x200x2/Enetki_Bilgi_Teknolojileri.jpg"
"Enformak Plastik Teknolojileri A.Ş","0 (444) 933 6_ __","www.enformak.com","info@enformak.com","Mermerciler san. sit 9.cadde no 14 Beylikdüzü İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/enformak.jpg"
"ENGİNSOFT TİC. LTD. ŞTİ.","0 (216) 504 11 53","www.enginsoft.com","info.tr@enginsoft.com","Teknopark Bulvarı Sanayii Mah. No:1/1A 311 34906 Pendik İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/ENGYNSOFT_TYC._LTD._YTY..png"
"EPC ENERJİ VE GÜÇ DÖNÜŞÜM SİSTEMLERE SAN. VE TİC. A.Ş.","0 (216) 499 54 84","www.epcas.com.tr","epcas@epcas.com.tr","Esenşehir Mah. Mareşal Fevzi Çakmak Cad. Pırlanta Sk. No:61/1 Ümraniye/İSTANBUL","https://sahaistanbul.org.tr/imgs/300x200x2/EPC_ENERJY_VE_GUC_DONUYUM_SYSTEMLERE_SAN._VE_TYC._A.Y..jpg"
"ER DÖKÜM MAK. SAN. VE TİCARET A.Ş.","0 (216) 377 09 50","www.erdokum.com","erkan.cuceloglu@erdokum.com","İstanbul Tuzla Organize Sanayi Bölgesi 4.Cadde No: 27 Tuzla / İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/ER_DOKUM_MAK._SAN._VE_TYCARET_A.Y..jpg"
"ER MAKİNA DİŞLİ SANAYİ TİCARET A.Ş.","0 (312) 395 29 00","www.ermakina.com.tr","info@ermakina.com.tr","1420 Cadde 1474 Sokak No:58 06370 İvedik OSB Yenimahalle-Ankara","https://sahaistanbul.org.tr/imgs/300x200x2/ER_MAKYNA_DYYLY_SANAYY_TYCARET_A.Y..jpg"
"ERA Savunma Elek. Yaz. Dan. San. ve Tic. A.Ş.","0 (216) 504 13 73","erainstruments.com","info@erainstruments.com","Sanayi Mah. Teknopark Bulvarı 1/9A Z03 Pendik İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/ERA_Savunma_Elek._Yaz._Dan._San._ve_Tic._A.Y..jpg"
"ERBAY SOĞUTMA ISITMA CİHAZLARI SAN. VE TİC. LTD. ŞTİ.","0 (212) 623 24 96"," www.erbay.com.tr","erbay@erbay.com.tr","Orhangazi Mahallesi, ISISO Sanayi Sitesi 17.Yol Sokak S1 Blok No:14 34538 Esenyurt – Istanbul","https://sahaistanbul.org.tr/imgs/300x200x2/ERBAY_SOYUTMA_ISITMA_CYHAZLARI_SAN._VE_TYC._LTD._YTY..jpg"
"Erbul Bilgi Teknolojileri A.Ş.","0 (312) 443 02 00","www.erbul.com","info@erbul.com","Mustafa Kemal Mh. Dumlupınar Blv. ODTÜ Teknokent No:280/G 1111 Çankaya Ankara","https://sahaistanbul.org.tr/imgs/300x200x2/Erbul_Bilgi_Teknolojileri_A.Y..jpg"
"ERDEM CAM SAN. VE TİC. LTD. ŞTİ.","0 (342) 321 71 88","www.erdemcam.com.tr","yener@erdemcam.com.tr","1. Organize Sanayi Bölgesi 83102 Nlu Cadde No:24 Şehitkamil / Gaziantep","https://sahaistanbul.org.tr/imgs/300x200x2/ERDEM_CAM_SAN._VE_TYC._LTD._YTY..jpg"
"ERGİNER SERAMİK SAN. VE TİC. A.Ş.","0 (212) 612 70 30","www.erginer.com.tr","info@erginer.com.tr","Orta Mah. Gazi Yüzbaşı Ömer BULU Cad. Canayakın Sit. A Blok No:13/A Bayrampaşa-İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/ERGYNER_SERAMYK_SAN._VE_TYC._A.Y..jpg"
"ERHALLAR DEMİR ÇELİK SAN.TİC AŞ","0 (370) 415 52 00","www.erhallar.com","erhallar@hotmail.com","","https://sahaistanbul.org.tr/imgs/300x200x2/ERHALLAR.jpg"
"ERİN MOTOR SANAYİ VE TİCARET A.Ş.","0 (212) 875 19 00","www.erinmotor.com","info@erinmotor.com","Osmangazi Mah. Mareşal Fevzi Çakmak Cad. No: 17 Esenyurt / İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/ERYN_MOTOR_SANAYY_VE_TYCARET_A.Y..jpg"
"ERKEKOĞLU PRES MAKİNE SAN. VE PAZ. TİC. LTD. ŞTİ.","0 (339) 021 65 93","www.erkekoglu.com.tr","erkekoglu@erkekoglu.com.tr","","https://sahaistanbul.org.tr/imgs/300x200x2/ERKEKOYLU_PRES_MAKYNE_SAN._VE_PAZ._TYC._LTD._YTY..jpg"
"ERMAKSAN MAKİNE SAN. VE TİC. A.Ş.","0 (224) 294 75 00","www.ermaksan.com.tr","yisatis@ermaksan.com.tr","Işık Tepe, Lacivert Cd. No:6 Nilüfer - Bursa","https://sahaistanbul.org.tr/imgs/300x200x2/ERMAKSAN_MAKYNE_SAN._VE_TYC._A.Y..jpg"
"EROĞLU BORU BAĞLANTI ELEMANLARI – ZEYNAL EROĞLU","0 (216) 364 39 41","www.eroglufittings.com","eroglu@eroglufittings.com","Esenkent Mah. Barajyolu Cad. Karakaş Sok. No: 36 Ümraniye-İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/EROYLU_BORU_BAYLANTI_ELEMANLARI_-_ZEYNAL_EROYLU.jpg"
"ERSEL AĞIR MAKİNE SAN. TİC. A.Ş.","0 (262) 658 13 40","www.ersel.com","ersel@ersel.com","TOSB 1. Cadde 15. Sokak, No:2 41420 Çayırova - Kocaeli","https://sahaistanbul.org.tr/imgs/300x200x2/ERSEL_AYIR_MAKYNE_SAN._TYC._A.Y..png"
"ERTUĞ REKLAM SAN. VE TİC. A.Ş.","0 (262) 759 17 50"," www.ertug.com.tr","info@ertug.com.tr","DOSB3. Kısım 3005 Sok.No:9 Gebze-Kocaeli","https://sahaistanbul.org.tr/imgs/300x200x2/ERTUY_REKLAM_SAN._VE_TYC._A.Y..jpg"
"ESİT ELEKTRONİK SİSTEMLER İMALAT VE TİCARET LTD. ŞTİ.","0 (216) 585 18 18","www.esit.com.tr","esit@esit.com.tr","Nişantepe Mah. Gelin Çiçeği Sok. No:36 Çekmeköy İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/ESYT_ELEKTRONYK_SYSTEMLER_YMALAT_VE_TYCARET_LTD._YTY..jpg"
"EST ENDÜSTRİ TEKNİK A.Ş.","0 (312) 395 27 38","www.estyuzaykaplama.com","info@estyuzeykaplama.com","İVEDİK OSB MAH.1360.SOK. NO:19-21-23 YENİMAHALLE/ANKARA","https://sahaistanbul.org.tr/imgs/300x200x2/EST_ENDUSTRY_TEKNYK_A.Y..jpg"
"ETASİS ELEKTRONİK TART.ALT.VE SİS.SAN.TİC.A.Ş.","0 (222) 236 15 53","www.etasis.com.tr","etasis@etasis.com.tr","ORGANİZE SANAYİ BÖLGESİ 10.CAD. NO:12 ESKİŞEHİR","https://sahaistanbul.org.tr/imgs/300x200x2/ETASYS_ELEKTRONYK_TART.ALT.VE_SYS.SAN.TYC.A.Y..jpg"
"EXENTECH Savunma Medikal Havacılık Bilişim Limited Şirketi","0 (312) 395 07 64","www.exentech.net","info@exentech.net","Ankara Teknopark Yerleşkesi 2224. Cad. No:1 B Blok BÜZ29/B İvedik OSB Mahallesi Yenimahalle/ANKARA","https://sahaistanbul.org.tr/imgs/300x200x2/EXENTECH_Savunma_Medikal_HavacYlYk_BiliYim_Limited_1.jpg"
"FAKTÖR-H KALIP PLASTİK MAKİNA ELEKTRİK SAN.TİC. LTD.ŞTİ.","0 (212) 332 26 87","www.factorh.com.tr","info@factorh.com.tr","","https://sahaistanbul.org.tr/imgs/300x200x2/BaYlYksYz-1_2.jpg"
"FEDERAL ELEKTRİK YATIRIM VE TİCARET A.Ş","0 (264) 291 45 00","www.federal.com.tr","federal@federal.com.tr","1.Organize Sanayi Bölgesi 1.Yol No:25 HanlıArifiye/SAKARYA","https://sahaistanbul.org.tr/imgs/300x200x2/FEDERAL_ELEKTRYK_YATIRIM_VE_TYCARET_A.Y..jpg"
"FEMSAN ELEKTRİK MOTORLARI SAN. VE TİC. A.Ş.","0 (216) 378 88 88","www.femsan.com","bilgi@femsan.com","Harmandere Mah., Şehit Mehmet Güney sok., No:11, 34912 Kurtköy-Pendik-İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/FEMSAN_ELEKTRYK_MOTORLARI_SAN._VE_TYC._A.Y..jpg"
"FENAC MÜHENDİSLİK SAN VE TİC LTD.ŞTİ","0 (216) 232 27 00","www.fenac.com.tr","abulut@fenac.com.tr","FERHATPAŞA MAHALLESİ 35.SOKAK NO :20 ATAŞEHİR/İSTANBUL","https://sahaistanbul.org.tr/imgs/300x200x2/FENAC_MUHENDYSLYK_SAN_VE_TYC_LTD.YTY.jpg"
"FETAŞ İÇ VE DIŞ TİC. SAN. A.Ş.","0 (216) 364 90 47","www.fetasmetalurji.com","info@fetasmetalurji.com","IMES Sanayi Sitesi D Blok 404.Sokak No:6 34775 Y.Dudullu / Ümraniye / Istanbul","https://sahaistanbul.org.tr/imgs/300x200x2/FETAY_YC_VE_DIY_TYC._SAN._A.Y..jpg"
"FGİ KAPI VE YÜKLEME TEKNO A.Ş.","0 (264) 276 99 09","www.fgi.com.tr","fgi@fgi.com.tr","Nakışlar Mahallesi D:100 Yanyol Caddesi No:261 54200 Erenler Sakarya","https://sahaistanbul.org.tr/imgs/300x200x2/FGY_KAPI_VE_YUKLEME_TEKNO_A.Y..png"
"FİGES A.Ş.","0 (312) 504 54 00","www.figes.com.tr","info@figes.com.tr","Malıköy Mah Başkent OSB Başkent Bulvarı No:80 Sincan Ankara","https://sahaistanbul.org.tr/imgs/300x200x2/FYGES_A.Y..jpg"
"Flokser Kimya Sanayi ve Ticaret A.Ş.","0 (212) 866 49 00","www.flokser.com.tr","kimya@flokser.com.tr","Hadımköy Mah. Ürgüplü Cd. No:7 Arnavutköy/İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/Flokser_Tekstil_San._Ve_Tic._A.Y..jpg"
"FMC HİDROLİK SİS. OTOMAK. SAN. VE TİC. LTD. ŞTİ.","0 (332) 239 01 51"," www.fmc.com.tr","info@fmc.com.tr","Konya OSB Ulukavak Sok.No:5 Selçuklu-Konya","https://sahaistanbul.org.tr/imgs/300x200x2/FMC_HYDROLYK_SYS._OTOMAK._SAN._VE_TYC._LTD._YTY..jpg"
